pmid,doi,pmcid,title,authors_first,authors_last,journal,journal_iso,year,month,volume,issue,pages,citation_count,influential_citations,source_api,is_preprint,is_retracted,themes,theme_primary,relevance_score,priority_tier,notes
26370156,10.1158/2159-8290.CD-14-0971,PMC4670806,RICTOR Amplification Defines a Novel Subset of Patients with Lung Cancer Who May Benefit from Treatment with mTORC1/2 Inhibitors.,Cheng,Perez-Soler,Cancer discovery,Cancer Discov,2015,12,5,12,1262-70,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
26386084,10.1309/AJCPXGRAIMB4CTQ3,,Molecular Testing for Targeted Therapy in Advanced Non-Small Cell Lung Cancer: Suitability of Endobronchial Ultrasound Transbronchial Needle Aspiration.,Casadio,Barberis,American journal of clinical pathology,Am J Clin Pathol,2015,10,144,4,629-34,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
26387143,10.1093/annonc/mdv393,,Negative prognostic value of high levels of intracellular poly(ADP-ribose) in non-small cell lung cancer.,Michels,Kroemer,Annals of oncology : official journal of the European Society for Medical Oncology,Ann Oncol,2015,12,26,12,2470-7,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
26395411,10.1016/j.cllc.2015.08.002,,Alterations of MET Gene Copy Number and Protein Expression in Primary Non-Small-Cell Lung Cancer and Corresponding Nodal Metastases.,Tran,Cooper,Clinical lung cancer,Clin Lung Cancer,2016,1,17,1,30-8.e1,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
26400330,10.4238/2015.September.21.13,,Correlation of EGFR gene amplification with invasion and metastasis of non-small cell lung cancer.,Jia,Liu,Genetics and molecular research : GMR,Genet Mol Res,2015,9,14,3,11006-12,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
26476713,10.1016/j.lungcan.2015.10.006,,The performance of a novel amino acid multivariate index for detecting lung cancer: A case control study in Korea.,Kim,Lee,"Lung cancer (Amsterdam, Netherlands)",Lung Cancer,2015,12,90,3,522-7,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
26477969,10.1016/j.lungcan.2015.10.002,,Comparing four different ALK antibodies with manual immunohistochemistry (IHC) to screen for ALK-rearranged non-small cell lung cancer (NSCLC).,Shen,Zhou,"Lung cancer (Amsterdam, Netherlands)",Lung Cancer,2015,12,90,3,492-8,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
26482610,10.1007/s13277-015-4151-2,,Skp2 regulates non-small cell lung cancer cell growth by Meg3 and miR-3163.,Su,Huo,Tumour biology : the journal of the International Society for Oncodevelopmental Biology and Medicine,Tumour Biol,2016,3,37,3,3925-31,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
26538102,10.1093/icvts/ivv301,,Lung excision of non-small-cell lung cancer leaves cancer cells in residual lobe: cytological detection using pulmonary vein blood.,Sawabata,Okumura,Interactive cardiovascular and thoracic surgery,Interact Cardiovasc Thorac Surg,2016,2,22,2,131-5,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
26541534,10.1183/13993003.00176-2014,,Tumour islet Foxp3+ T-cell infiltration predicts poor outcome in nonsmall cell lung cancer.,O'Callaghan,O'Byrne,The European respiratory journal,Eur Respir J,2015,12,46,6,1762-72,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
26544515,10.18632/oncotarget.6279,PMC4808052,Rearranged EML4-ALK fusion transcripts sequester in circulating blood platelets and enable blood-based crizotinib response monitoring in non-small-cell lung cancer.,Nilsson,Wurdinger,Oncotarget,Oncotarget,2016,1,7,1,1066-75,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
26547803,10.1016/j.lungcan.2015.09.022,,ALK-FISH borderline cases in non-small cell lung cancer: Implications for diagnostics and clinical decision making.,von Laffert,Klauschen,"Lung cancer (Amsterdam, Netherlands)",Lung Cancer,2015,12,90,3,465-71,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
26551338,10.1097/PAI.0000000000000267,,Developing ALK Immunohistochemistry and In Situ Hybridization Proficiency Testing for Non-Small Cell Lung Cancer in Canada: Canadian Immunohistochemistry Quality Control Challenges and Successes.,Cheung,Torlakovic,Applied immunohistochemistry & molecular morphology : AIMM,Appl Immunohistochem Mol Morphol,2015,0,23,10,677-81,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
26581482,10.1186/s13104-015-1675-x,PMC4652351,Focused molecular analysis of small cell lung cancer: feasibility in routine clinical practice.,Abdelraouf,O'Brien,BMC research notes,BMC Res Notes,2015,11,8,,688,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
26585927,10.1373/clinchem.2015.245860,PMC4760638,Quantification of Anaplastic Lymphoma Kinase Protein Expression in Non-Small Cell Lung Cancer Tissues from Patients Treated with Crizotinib.,Hembrough,Tafe,Clinical chemistry,Clin Chem,2016,1,62,1,252-61,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
26621152,10.1007/s00432-015-2080-5,PMC11818949,Assessment of the clinical relevance of 17q25.3 copy number and three-dimensional telomere organization in non-small lung cancer patients.,Sunpaweravong,Mai,Journal of cancer research and clinical oncology,J Cancer Res Clin Oncol,2016,4,142,4,749-56,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
26630704,,,Dual HER2 Blockade in Non-Small Cell Lung Cancer Harboring a HER2 Mutation.,Mar,Vredenburgh,Connecticut medicine,Conn Med,2015,10,79,9,531-5,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
26711933,10.1016/j.lungcan.2015.11.014,,Outcome and prognostic factors of postoperative radiation therapy (PORT) after incomplete resection of non-small cell lung cancer (NSCLC).,Rieber,Rieken,"Lung cancer (Amsterdam, Netherlands)",Lung Cancer,2016,1,91,,41-7,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
26723242,10.1016/j.jtho.2015.10.025,PMC4698879,HER2 Amplification and HER2 Mutation Are Distinct Molecular Targets in Lung Cancers.,Li,Arcila,Journal of thoracic oncology : official publication of the International Association for the Study of Lung Cancer,J Thorac Oncol,2016,3,11,3,414-9,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
26755650,10.18632/oncotarget.6874,PMC4872763,Longitudinal monitoring of EGFR mutations in plasma predicts outcomes of NSCLC patients treated with EGFR TKIs: Korean Lung Cancer Consortium (KLCC-12-02).,Lee,Ahn,Oncotarget,Oncotarget,2016,2,7,6,6984-93,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
26762747,10.1016/j.jtho.2015.09.016,,Clinicopathological Characteristics of RET Rearranged Lung Cancer in European Patients.,Michels,Wolf,Journal of thoracic oncology : official publication of the International Association for the Study of Lung Cancer,J Thorac Oncol,2016,1,11,1,122-7,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
26762752,10.1016/j.jtho.2015.08.002,PMC4714753,"Prevalence, Prognostic Implications, and Survival Modulators of Incompletely Resected Non-Small Cell Lung Cancer in the U.S. National Cancer Data Base.",Osarogiagbon,Jemal,Journal of thoracic oncology : official publication of the International Association for the Study of Lung Cancer,J Thorac Oncol,2016,1,11,1,e5-16,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
26886284,10.1007/s13277-016-4946-9,,Significance and evaluation of anaplastic lymphoma kinase by immunohistochemistry in non-small cell lung cancer.,Ding,Wang,Tumour biology : the journal of the International Society for Oncodevelopmental Biology and Medicine,Tumour Biol,2016,8,37,8,10917-22,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
26888425,10.2217/fon.15.361,,Clinical characteristics associated with non-small-cell lung cancer harboring ALK rearrangements in Chinese patients.,Tian,Fang,"Future oncology (London, England)",Future Oncol,2016,5,12,10,1243-9,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
26945447,10.1097/PAI.0000000000000351,,False ALK Rearrangement Signals in Inflammatory Cells: A Pitfall in the Interpretation of ALK Fluorescence In Situ Hybridization in Non-Small Cell Lung Cancer.,Uguen,De Braekeleer,Applied immunohistochemistry & molecular morphology : AIMM,Appl Immunohistochem Mol Morphol,2017,10,25,9,668-670,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
26964537,10.1186/s12957-016-0841-5,PMC4785681,Ground-glass nodule in a patient with echinoderm microtubule-associated protein-like 4-anaplastic lymphoma kinase (EML4-ALK)-positive lung cancer: a case report.,Owada,Suzuki,World journal of surgical oncology,World J Surg Oncol,2016,3,14,,81,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
26973216,10.1016/j.lungcan.2016.02.004,,A sensitive and high throughput TaqMan-based reverse transcription quantitative polymerase chain reaction assay efficiently discriminates ALK rearrangement from overexpression for lung cancer FFPE specimens.,Lung,Tsai,"Lung cancer (Amsterdam, Netherlands)",Lung Cancer,2016,4,94,,114-20,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
26988569,10.1016/j.jtho.2016.03.004,,Reliability Assurance of Detection of EML4-ALK Rearrangement in Non-Small Cell Lung Cancer: The Results of Proficiency Testing in China.,Li,Li,Journal of thoracic oncology : official publication of the International Association for the Study of Lung Cancer,J Thorac Oncol,2016,6,11,6,924-9,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
26993609,10.18632/oncotarget.8136,PMC5029624,Concordance of anaplastic lymphoma kinase (ALK) gene rearrangements between circulating tumor cells and tumor in non-small cell lung cancer.,Tan,Lim,Oncotarget,Oncotarget,2016,4,7,17,23251-62,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
27002768,10.3233/CBM-160607,,Metabonomic characteristics and biomarker research of human lung cancer tissues by HR1H NMR spectroscopy.,Chen,Bai,Cancer biomarkers : section A of Disease markers,Cancer Biomark,2016,3,16,4,653-64,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
27050074,10.18632/oncotarget.8528,PMC5078001,Clinical significance of PD-L1 and PD-L2 copy number gains in non-small-cell lung cancer.,Inoue,Sugimura,Oncotarget,Oncotarget,2016,5,7,22,32113-28,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
27050278,10.18632/oncotarget.8488,PMC5053673,Lung cancer-derived galectin-1 contributes to cancer associated fibroblast-mediated cancer progression and immune suppression through TDO2/kynurenine axis.,Hsu,Kuo,Oncotarget,Oncotarget,2016,5,7,19,27584-98,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
27052615,10.1186/s12866-016-0679-6,PMC4823876,Haemophilus parainfluenzae as a marker of the upper respiratory tract microbiota changes under the influence of preoperative prophylaxis with or without postoperative treatment in patients with lung cancer.,Kosikowska,Malm,BMC microbiology,BMC Microbiol,2016,4,16,,62,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
27073350,10.1007/s11306-016-0961-5,PMC4819600,Temporal characterization of serum metabolite signatures in lung cancer patients undergoing treatment.,Hao,Weljie,Metabolomics : Official journal of the Metabolomic Society,Metabolomics,2016,0,12,,58,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
27179848,10.1016/j.jtho.2016.03.019,,A Validation Study for the Use of ROS1 Immunohistochemical Staining in Screening for ROS1 Translocations in Lung Cancer.,Viola,Nicholson,Journal of thoracic oncology : official publication of the International Association for the Study of Lung Cancer,J Thorac Oncol,2016,7,11,7,1029-39,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
27191990,10.18632/oncotarget.9363,PMC5095073,A unique set of 6 circulating microRNAs for early detection of non-small cell lung cancer.,Halvorsen,Helland,Oncotarget,Oncotarget,2016,6,7,24,37250-37259,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
27206799,10.18632/oncotarget.9471,PMC5095066,Sensitive and affordable diagnostic assay for the quantitative detection of anaplastic lymphoma kinase (ALK) alterations in patients with non-small cell lung cancer.,Dama,Vecchi,Oncotarget,Oncotarget,2016,6,7,24,37160-37176,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
27344275,10.1016/j.lungcan.2016.06.003,PMC5156586,"Integration of multiple ""OMIC"" biomarkers: A precision medicine strategy for lung cancer.",Robles,Harris,"Lung cancer (Amsterdam, Netherlands)",Lung Cancer,2017,5,107,,50-58,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
27367030,10.18632/oncotarget.10324,PMC5226575,Acquired nintedanib resistance in FGFR1-driven small cell lung cancer: role of endothelin-A receptor-activated ABCB1 expression.,Englinger,Berger,Oncotarget,Oncotarget,2016,8,7,31,50161-50179,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
27374174,10.18632/oncotarget.10302,PMC5217029,MiRNA-200a expression is inverse correlation with hepatocyte growth factor expression in stromal fibroblasts and its high expression predicts a good prognosis in patients with non-small cell lung cancer.,Chen,Lu,Oncotarget,Oncotarget,2016,7,7,30,48432-48442,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
27401705,10.1093/ejcts/ezw242,,Significance of R1-resection at the bronchial margin after surgery for non-small-cell lung cancer.,Lee,Park,European journal of cardio-thoracic surgery : official journal of the European Association for Cardio-thoracic Surgery,Eur J Cardiothorac Surg,2017,1,51,1,176-181,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
27417132,10.1007/s11255-016-1368-y,,Survival following laparoscopic adrenalectomy for solitary metastasis of lung cancer.,Tonyali,Bilen,International urology and nephrology,Int Urol Nephrol,2016,11,48,11,1803-1809,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
27423423,10.1016/j.bbagen.2016.07.007,,Metabolomic-based biomarker discovery for non-invasive lung cancer screening: A case study.,O'Shea,Mur,Biochimica et biophysica acta,Biochim Biophys Acta,2016,11,1860,11 Pt B,2682-7,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
27448974,10.18632/oncotarget.10704,PMC5341823,Limits and potential of targeted sequencing analysis of liquid biopsy in patients with lung and colon carcinoma.,Rachiglio,Normanno,Oncotarget,Oncotarget,2016,10,7,41,66595-66605,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
27456341,10.1186/s13046-016-0399-7,PMC4960890,Hyperthermia induced HIF-1a expression of lung cancer through AKT and ERK signaling pathways.,Wan,Wu,Journal of experimental & clinical cancer research : CR,J Exp Clin Cancer Res,2016,7,35,1,119,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
27531307,10.1245/s10434-016-5509-4,,"Rationale for a Minimum Number of Lymph Nodes Removed with Non-Small Cell Lung Cancer Resection: Correlating the Number of Nodes Removed with Survival in 98,970 Patients.",Samayoa,Putnam,Annals of surgical oncology,Ann Surg Oncol,2016,12,23,Suppl 5,1005-1011,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
27543652,10.1093/icvts/ivw245,,Feasibility and efficacy of salvage lung resection after definitive chemoradiation therapy for Stage III non-small-cell lung cancer.,Shimada,Ikeda,Interactive cardiovascular and thoracic surgery,Interact Cardiovasc Thorac Surg,2016,12,23,6,895-901,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
27561692,10.1186/s12931-016-0422-8,PMC5000438,ALK gene copy number gains in non-small-cell lung cancer: prognostic impact and clinico-pathological correlations.,Peretti,Bria,Respiratory research,Respir Res,2016,8,17,1,105,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
27566573,10.18632/oncotarget.11526,PMC5308742,De-novo NAD+ synthesis regulates SIRT1-FOXO1 apoptotic pathway in response to NQO1 substrates in lung cancer cells.,Liu,Hao,Oncotarget,Oncotarget,2016,9,7,38,62503-62519,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
27575277,10.1055/s-0036-1588059,,Pulmonary Resection for a Residual Tumor after Definitive Radiation in Locally Advanced Non-Small Cell Lung Cancer.,Tagawa,Motohiro,The Thoracic and cardiovascular surgeon,Thorac Cardiovasc Surg,2018,3,66,2,170-173,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
27575422,10.1016/j.jtho.2016.08.137,,High Prevalence of Concomitant Oncogene Mutations in Prospectively Identified Patients with ROS1-Positive Metastatic Lung Cancer.,Wiesweg,Schuler,Journal of thoracic oncology : official publication of the International Association for the Study of Lung Cancer,J Thorac Oncol,2017,1,12,1,54-64,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
27597283,10.1016/j.lungcan.2016.04.008,,Evaluation of serum amino acid profiles' utility in non-small cell lung cancer detection in Polish population.,Klupczynska,Kokot,"Lung cancer (Amsterdam, Netherlands)",Lung Cancer,2016,10,100,,71-76,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
27599111,10.1111/his.13076,PMC5225047,Screening for ROS1 gene rearrangements in non-small-cell lung cancers using immunohistochemistry with FISH confirmation is an effective method to identify this rare target.,Selinger,Cooper,Histopathology,Histopathology,2017,2,70,3,402-411,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
27609141,10.1186/s12989-016-0160-6,PMC5017021,Copper oxide nanoparticle toxicity profiling using untargeted metabolomics.,Boyles,Huber,Particle and fibre toxicology,Part Fibre Toxicol,2016,9,13,1,49,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
27622029,10.1080/2162402X.2016.1177692,PMC5006900,Calreticulin expression: Interaction with the immune infiltrate and impact on survival in patients with ovarian and non-small cell lung cancer.,Stoll,Kroemer,Oncoimmunology,Oncoimmunology,2016,7,5,7,e1177692,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
27670847,10.1111/ajco.12598,,Staging research of human lung cancer tissues by high-resolution magic angle spinning proton nuclear magnetic resonance spectroscopy (HRMAS 1 H NMR) and multivariate data analysis.,Chen,Bai,Asia-Pacific journal of clinical oncology,Asia Pac J Clin Oncol,2017,10,13,5,e232-e238,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
27705910,10.18632/oncotarget.12249,PMC5340181,"Indoleamine 2,3-dioxygenase regulates anti-tumor immunity in lung cancer by metabolic reprogramming of immune cells in the tumor microenvironment.",Schafer,Deshane,Oncotarget,Oncotarget,2016,11,7,46,75407-75424,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
27721983,10.1038/celldisc.2016.31,PMC5037574,Decreased glutathione biosynthesis contributes to EGFR T790M-driven erlotinib resistance in non-small cell lung cancer.,Li,Pardo,Cell discovery,Cell Discov,2016,0,2,,16031,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
27863497,10.1186/s13000-016-0581-4,PMC5116222,Next-generation sequencing facilitates detection of the classic E13-A20 EML4-ALK fusion in an ALK-FISH/IHC inconclusive biopsy of a stage IV lung cancer patient: a case report.,Volckmar,Stenzinger,Diagnostic pathology,Diagn Pathol,2016,11,11,1,133,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
27879019,10.1111/bpa.12466,PMC8028499,Screening for ALK abnormalities in central nervous system metastases of non-small-cell lung cancer.,Nicoś,Milanowski,"Brain pathology (Zurich, Switzerland)",Brain Pathol,2018,1,28,1,77-86,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
27894843,10.1016/j.bbrc.2016.11.136,,"MiR-509-5p suppresses the proliferation, migration, and invasion of non-small cell lung cancer by targeting YWHAG.",Wang,Fu,Biochemical and biophysical research communications,Biochem Biophys Res Commun,2017,1,482,4,935-941,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
27933110,10.1186/s12645-016-0023-8,PMC5119837,Profiling lung adenocarcinoma by liquid biopsy: can one size fit all?,Clifford,Cassidy,Cancer nanotechnology,Cancer Nanotechnol,2016,0,7,1,10,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
27999202,10.18632/oncotarget.13980,PMC5352366,LncRNA16 is a potential biomarker for diagnosis of early-stage lung cancer that promotes cell proliferation by regulating the cell cycle.,Zhu,Wu,Oncotarget,Oncotarget,2017,1,8,5,7867-7877,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
28009326,10.3233/CBM-161680,,ALK gene copy number in lung cancer: Unspecific polyploidy versus specific amplification visible as double minutes.,Caliò,Brunelli,Cancer biomarkers : section A of Disease markers,Cancer Biomark,2017,0,18,2,215-220,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
28024689,10.1016/j.lungcan.2016.11.008,,ALK-Testing in non-small cell lung cancer (NSCLC): Immunohistochemistry (IHC) and/or fluorescence in-situ Hybridisation (FISH)?: Statement of the Germany Society for Pathology (DGP) and the Working Group Thoracic Oncology (AIO) of the German Cancer Society e.V. (Stellungnahme der Deutschen Gesellschaft für Pathologie und der AG Thorakale Onkologie der Arbeitsgemeinschaft Onkologie/Deutsche Krebsgesellschaft e.V.).,von Laffert,Grohé,"Lung cancer (Amsterdam, Netherlands)",Lung Cancer,2017,1,103,,1-5,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
28039177,10.1093/annonc/mdw693,,Differential protein stability and clinical responses of EML4-ALK fusion variants to various ALK inhibitors in advanced ALK-rearranged non-small cell lung cancer.,Woo,Choi,Annals of oncology : official journal of the European Society for Medical Oncology,Ann Oncol,2017,4,28,4,791-797,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
28115284,10.1016/j.jep.2017.01.009,,Ginkgo biloba exocarp extracts induces apoptosis in Lewis lung cancer cells involving MAPK signaling pathways.,Cao,Xu,Journal of ethnopharmacology,J Ethnopharmacol,2017,2,198,,379-388,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
28154950,10.1245/s10434-017-5786-6,PMC9704039,Radiation Therapy is Independently Associated with Worse Survival After R0-Resection for Stage I-II Non-small Cell Lung Cancer: An Analysis of the National Cancer Data Base.,Pezzi,Chun,Annals of surgical oncology,Ann Surg Oncol,2017,5,24,5,1419-1427,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
28162278,10.1016/j.redox.2015.09.019,,Detection Of Human Papilloma Virus (Type 16 And 18) In Cytological Samples In Patients With Lung Cancer. An Evaluation By Chromogenic In Situ Hybridization Technique.,Al-Shabbani,Al-Shabbani,Redox biology,Redox Biol,2015,8,5,,416,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
28164492,10.7754/Clin.Lab.2016.160710,,Significance of Serum MicroRNAs in the Auxiliary Diagnosis of Non-Small Cell Lung Cancer.,Shi,Song,Clinical laboratory,Clin Lab,2017,1,63,1,133-140,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
28197362,10.1080/2162402X.2016.1163456,PMC5283624,Prognostic impact of the expression of NCR1 and NCR3 NK cell receptors and PD-L1 on advanced non-small cell lung cancer.,Fend,Zitvogel,Oncoimmunology,Oncoimmunology,2017,0,6,1,e1163456,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
28264878,10.1136/jclinpath-2016-204311,,Assessment of ALK gene rearrangement in lung cancer using a new rapid automated SureFISH (Dako Omnis) assay.,Takeda,Atagi,Journal of clinical pathology,J Clin Pathol,2017,8,70,8,712-714,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
28278499,10.1159/000458533,,Recurrence and Risk Factors for Relapse in Patients with Non-Small Cell Lung Cancer Treated by Surgery with Curative Intent.,Cruz,Pêgo,Oncology,Oncology,2017,0,92,6,347-352,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
28301223,10.2214/AJR.16.16947,,Antitumor Effect of Nanoparticle 131I-Labeled Arginine-Glycine-Aspartate-Bovine Serum Albumin-Polycaprolactone in Lung Cancer.,Ming,Tan,AJR. American journal of roentgenology,AJR Am J Roentgenol,2017,5,208,5,1116-1126,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
2832767,,,Concomitant therapy with infusion of cisplatin and 5-fluorouracil plus radiation in stage III non-small cell lung cancer.,Taylor,Mathisen,NCI monographs : a publication of the National Cancer Institute,NCI Monogr,1988,0,,6,327-9,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
28378892,10.1002/gcc.22461,,Distinct prognostic roles and heterogeneity of TTF1 copy number and TTF1 protein expression in non-small cell lung cancer.,Yoshimura,Sugimura,"Genes, chromosomes & cancer",Genes Chromosomes Cancer,2017,7,56,7,570-581,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
28419195,10.1093/annonc/mdx125,PMC5834035,Plasma ctDNA RAS mutation analysis for the diagnosis and treatment monitoring of metastatic colorectal cancer patients.,Vidal,Montagut,Annals of oncology : official journal of the European Society for Medical Oncology,Ann Oncol,2017,6,28,6,1325-1332,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
28440547,10.1002/elps.201700022,,Development of LC-QTOF-MS method for human lung tissue fingerprinting. A preliminary application to nonsmall cell lung cancer.,Ciborowski,Niklinski,Electrophoresis,Electrophoresis,2017,9,38,18,2304-2312,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
28474864,10.1111/cas.13268,PMC5497807,Impact of MET inhibition on small-cell lung cancer cells showing aberrant activation of the hepatocyte growth factor/MET pathway.,Taniguchi,Yano,Cancer science,Cancer Sci,2017,7,108,7,1378-1385,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
28497422,10.1007/s12094-017-1669-3,,Utility of urinary circulating tumor DNA for EGFR mutation detection in different stages of non-small cell lung cancer patients.,Li,Li,Clinical & translational oncology : official publication of the Federation of Spanish Oncology Societies and of the National Cancer Institute of Mexico,Clin Transl Oncol,2017,10,19,10,1283-1291,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
28520527,10.1200/JCO.2016.71.3701,,"Open-Label, Multicenter, Phase II Study of Ceritinib in Patients With Non-Small-Cell Lung Cancer Harboring ROS1 Rearrangement.",Lim,Cho,Journal of clinical oncology : official journal of the American Society of Clinical Oncology,J Clin Oncol,2017,8,35,23,2613-2618,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
28549458,10.1186/s12890-017-0428-0,PMC5446704,Detection of ALK fusion transcripts in FFPE lung cancer samples by NanoString technology.,Evangelista,Reis,BMC pulmonary medicine,BMC Pulm Med,2017,5,17,1,86,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
28551680,10.21873/anticanres.11696,,RT-PCR for Detecting ALK Translocations in Cytology Samples from Lung Cancer Patients.,Nakamichi,Gemma,Anticancer research,Anticancer Res,2017,6,37,6,3295-3299,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
28595067,10.1016/j.ejmech.2017.05.053,PMC5500990,Pentapeptides for the treatment of small cell lung cancer: Optimisation by Nind-alkyl modification of the tryptophan side chain.,Haitham Abusara,Aojula,European journal of medicinal chemistry,Eur J Med Chem,2017,9,137,,221-232,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
28637046,10.1159/000477587,,The Preoperative Composite Physiologic Index May Predict Mortality in Lung Cancer Patients with Combined Pulmonary Fibrosis and Emphysema.,Ueno,Hanaoka,Respiration; international review of thoracic diseases,Respiration,2017,0,94,2,198-206,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
28659298,10.3945/ajcn.116.150912,PMC5525118,Nutritional metabolomics and breast cancer risk in a prospective study.,Playdon,Moore,The American journal of clinical nutrition,Am J Clin Nutr,2017,8,106,2,637-649,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
28729763,10.6026/97320630013202,PMC5512859,Serum and Plasma Metabolomic Biomarkers for Lung Cancer.,Kumar,Hoque,Bioinformation,Bioinformation,2017,0,13,6,202-208,0,0,pubmed,False,False,theme_12,theme_12,0.12000000000000001,C,
